goodreads_book_id;tag_id;Total
12893742;21024;1079
12893742;33114;967
12902549;4949;354
12902549;19733;170
12902549;21689;432
12926432;4605;325
12926432;14552;439
12926432;21689;599
12959045;13547;472
12959045;13561;893
12959045;21689;363
12959086;11305;815
12959086;21024;486
12959086;25913;431
12959233;11743;725
12959233;14487;2041
12959233;14552;239
12962439;7778;166
12962439;11305;59
12962439;11743;107
12971616;11305;691
12971616;26771;577
12971616;33114;990
12987640;8491;198
12987640;21689;644
12987640;21773;272
12987977;6750;791
12987977;11743;437
12987977;26138;195
12989112;8055;315
12989112;26138;337
12989112;33114;440
13027304;5207;142
13027304;15081;83
13027304;22743;71
13031445;15048;71
13031445;23034;49
13031445;33114;53
13035050;6750;43
13035050;9424;46
13035050;11743;100
13037558;11743;94
13037558;16095;386
13037558;20939;115
13047090;22973;1601
13047090;26138;1330
13047090;33114;1947
13049981;2516;866
13049981;11305;669
13049981;33114;913
13051316;11743;105
13051316;15798;42
13051316;17213;109
13055592;11743;839
13055592;26837;2716
13055592;26894;571
13056159;4949;457
13056159;11743;624
13056159;14487;1164
13056511;2516;362
13056511;11305;172
13056511;33114;193
13057939;3216;119
13057939;4949;134
13057939;11743;368
13069213;12175;313
13069213;19733;340
13069213;21689;365
13069935;18001;560
13069935;32989;645
13069935;33114;896
13096848;7778;325
13096848;11305;229
13096848;13561;309
13099738;2938;746
13099738;8491;434
13099738;21689;1103
13104080;5207;1085
13104080;10064;1896
13104080;32989;856
13105527;23831;922
13105527;26138;53
13105527;30521;77
13111733;18869;330
13111733;26138;522
13111733;33114;276
13112023;5207;42
13112023;25148;34
13112023;30358;56
13125947;11305;431
13125947;22743;400
13125947;26837;554
13127599;4949;423
13127599;11743;572
13127599;14487;1108
13129925;11743;328
13129925;14821;317
13129925;15048;151
13132816;8055;572
13132816;32989;473
13132816;33114;758
13146214;21387;649
13146214;26138;699
13146214;33114;322
13147230;11305;653
13147230;26771;1027
13147230;26894;266
13151283;22034;27
13151283;33777;38
13151283;34112;56
13151637;22034;29
13151637;33777;35
13151637;34112;59
13152194;19733;249
13152194;21689;1267
13152194;21773;643
13152287;12452;112
13152287;19733;172
13152287;23005;78
13152668;3975;56
13152668;21689;85
13152668;28422;235
13152998;1753;88
13152998;11743;404
13152998;14487;131
13153693;21689;717
13153693;21773;363
13153693;31254;184
13154150;11305;292
13154150;13561;346
13154150;19052;3294
13154952;11743;497
13154952;16518;252
13154952;28422;262
13158800;4949;3329
13158800;11743;3008
13158800;14487;2518
13167062;6750;202
13167062;11743;129
13167062;26138;112
13170021;14552;311
13170021;21689;595
13170021;21773;512
13170596;10059;360
13170596;10064;518
13170596;33114;506
13188676;10059;1082
13188676;10064;1624
13188676;33114;1546
13193855;12175;194
13193855;14134;288
13193855;21689;291
13202092;21689;338
13202092;26346;501
13202092;28422;132
13206828;11305;3853
13206828;26771;2578
13206828;33114;4452
13206900;11305;3255
13206900;26771;1924
13206900;33114;3386
13223520;22973;946
13223520;26138;558
13223520;33114;714
13230263;4605;99
13230263;19733;92
13230263;21689;169
13235689;20673;614
13235689;21689;339
13235689;21773;121
13239822;11305;191
13239822;19961;114
13239822;26771;166
13262061;19974;381
13262061;20939;244
13262061;25438;263
13262783;8055;895
13262783;26138;835
13262783;33114;1361
13281368;11743;795
13281368;14821;1107
13281368;26837;542
13312527;8055;366
13312527;21387;585
13312527;26138;344
13320466;4949;225
13320466;11743;613
13320466;14487;364
13323842;22973;533
13323842;26138;269
13323842;33114;347
13324841;10059;715
13324841;10064;870
13324841;33114;1340
13325079;4949;152
13325079;11743;773
13325079;32130;216
13330603;11743;403
13330603;14467;113
13330603;32130;71
13330771;21689;696
13330771;24526;438
13330771;26816;521
13331184;19733;326
13331184;21689;582
13331184;21773;262
13331199;8150;776
13331199;8209;227
13331199;12175;196
13353667;11743;293
13353667;16095;423
13353667;30358;237
13362536;22973;1309
13362536;26138;1065
13362536;33114;1548
13366259;11743;596
13366259;14487;110
13366259;32130;261
13369678;21387;436
13369678;26138;543
13369678;33114;331
13402447;11148;115
13402447;11305;158
13402447;33114;93
13413589;11305;1083
13413589;22973;1021
13413589;31617;2179
13414599;21689;66
13414599;21773;42
13414599;27095;39
13414676;11743;117
13414676;19733;128
13414676;21689;143
13415554;11305;1006
13415554;32989;218
13415554;33114;493
13417946;2516;114
13417946;22973;190
13417946;26138;131
13419891;11305;827
13419891;32989;183
13419891;33114;433
13425393;15048;359
13425393;19733;155
13425393;21689;260
13425570;5951;294
13425570;21689;141
13425570;27095;176
13426114;5951;56
13426114;21689;154
13426114;24526;214
13431827;14821;115
13431827;24051;75
13431827;33268;192
13435889;10304;373
13435889;21689;684
13435889;23005;472
13436373;13547;1037
13436373;13561;1448
13436373;33114;455
13438524;4949;556
13438524;11743;1512
13438524;17213;145
13448656;8076;462
13448656;17450;672
13448656;26138;862
13450339;11305;778
13450339;22973;673
13450339;33114;1049
13454149;26138;446
13454149;27199;261
13454149;33114;444
13477676;8055;717
13477676;32989;743
13477676;33114;1287
13477819;11743;230
13477819;19974;201
13477819;20939;526
13481275;6750;238
13481275;11743;589
13481275;18919;443
13486122;8055;510
13486122;8076;584
13486122;26138;1402
13486632;4949;733
13486632;11743;2224
13486632;15048;710
13489517;2828;36
13489517;23171;63
13489517;34148;44
13495034;11743;273
13495034;19892;317
13495034;20939;481
13496738;1434;261
13496738;21387;628
13496738;26138;656
13497505;7077;280
13497505;11166;117
13497505;21689;269
13497818;3392;203
13497818;12869;215
13497818;25148;270
13497991;11743;144
13497991;26771;417
13497991;26837;597
13503109;4949;239
13503109;11743;1477
13503109;27669;1190
13507011;20939;165
13507011;26207;131
13507011;26556;226
13507212;11743;1166
13507212;14467;435
13507212;14487;2456
13508607;4949;711
13508607;11743;1175
13508607;14487;1351
13514612;26771;669
13514612;30464;676
13514612;33114;965
13516846;11743;350
13516846;14487;664
13516846;33114;443
13517535;8055;491
13517535;21387;1100
13517535;26138;1672
13519844;22973;210
13519844;26138;168
13519844;33114;181
13521399;16095;279
13521399;20939;526
13521399;33114;407
13522285;8055;637
13522285;32989;617
13522285;33114;977
13523061;21689;430
13523061;21773;184
13523061;27095;198
13525938;4949;80
13525938;8067;52
13525938;11743;419
13526165;8055;745
13526165;11743;3784
13526165;15048;1063
13528417;4949;67
13528417;11743;229
13528417;14487;215
13530981;4949;197
13530981;11743;620
13530981;27669;1139
13531024;6953;332
13531024;23596;394
13531024;23605;1378
13531832;11305;244
13531832;11743;512
13531832;27669;1113
13533740;4605;750
13533740;14552;778
13533740;21689;373
13536649;11743;154
13536649;18886;141
13536649;31617;1151
13538552;4949;213
13538552;5207;77
13538552;8055;132
13538641;4605;242
13538641;14552;621
13538641;21689;541
13538873;11305;1070
13538873;11743;3668
13538873;20939;1499
13539044;8055;800
13539044;11743;1560
13539044;26138;683
13540215;4949;356
13540215;11743;721
13540215;14487;655
13543138;11743;203
13543138;14487;161
13543138;20939;129
13545075;10059;758
13545075;10064;931
13545075;33114;1058
13546173;11305;791
13546173;32989;161
13546173;33114;393
13547180;19733;1205
13547180;21689;2083
13547180;21773;886
13547188;5207;210
13547188;11743;635
13547188;16449;445
13547234;11743;380
13547234;14487;269
13547234;25647;116
13547241;19733;277
13547241;21689;306
13547241;25647;145
13547381;3586;99
13547381;4949;128
13547381;11743;373
13547504;21689;763
13547504;21773;421
13547504;24526;266
13554713;1642;31
13554713;11305;28
13554713;32586;25
13560262;21387;146
13560262;26138;225
13560262;27199;124
13562049;4949;205
13562049;11743;914
13562049;14487;266
13562054;22034;60
13562054;22743;52
13562054;33777;108
13565676;11305;753
13565676;32989;154
13565676;33114;384
13569581;10731;301
13569581;11305;223
13569581;11743;196
13573236;11743;745
13573236;16518;512
13573236;20939;330
13573622;11743;208
13573622;20213;88
13573622;30358;210
13573795;22973;430
13573795;26138;223
13573795;33114;257
13574417;2056;503
13574417;26771;600
13574417;33114;770
13578175;8324;182
13578175;11305;3006
13578175;11743;274
13586707;4949;670
13586707;11743;1835
13586707;14487;504
13586743;4949;46
13586743;11743;77
13586743;17213;52
13588356;21689;1560
13588356;21773;667
13588356;27095;783
13588394;21689;1118
13588394;21773;455
13588394;26816;549
13589182;5951;212
13589182;21689;340
13589182;27095;237
13593526;11743;228
13593526;14487;588
13593526;32917;108
13593553;5951;541
13593553;21689;265
13593553;24526;164
13596166;11743;1028
13596166;20939;1064
13596166;28663;1194
13597728;5207;283
13597728;11743;183
13597728;22743;181
13600318;21387;507
13600318;26138;745
13600318;27199;297
13602426;4949;943
13602426;11743;467
13602426;20939;305
13603717;11743;117
13603717;26771;227
13603717;26837;260
13612739;4055;496
13612739;8922;640
13612739;10825;492
13615258;10059;509
13615258;10064;651
13615258;33114;751
13615414;21689;1845
13615414;21773;807
13615414;26816;1147
13623012;11305;131
13623012;18919;96
13623012;28259;128
13623150;10059;656
13623150;10064;952
13623777;15048;126
13623777;25438;198
13623777;33114;134
13624688;11305;466
13624688;11743;969
13624688;20212;248
13628812;4949;350
13628812;11743;252
13628812;14487;115
13638570;21387;301
13638570;26138;379
13638570;27199;261
13639050;8076;283
13639050;26138;1110
13639050;27199;255
13641208;4949;204
13641208;11743;1270
13641208;27669;1996
13642950;3371;99
13642950;3392;83
13642950;14487;165
13643567;11305;306
13643567;22743;340
13643567;33114;473
13644055;11305;93
13644055;22973;111
13644055;26138;114
13707738;5951;295
13707738;10245;396
13707738;21689;687
13722902;4949;68
13722902;8055;58
13722902;11743;577
14061955;11305;4950
14061955;32989;1530
14061955;33114;2605
14290364;10059;1583
14290364;10064;2375
14290364;33114;2088
14568987;4949;388
14568987;11743;379
14568987;20939;528
14759321;6750;143
14759321;11743;121
14759321;12048;59
14781219;11743;70
14781219;16095;317
14781219;20939;92
14781501;16095;154
14781501;20939;191
14781501;30358;106
14897790;5207;130
14897790;11743;491
14897790;15048;219
15034320;14821;516
15034320;20939;618
15034320;30358;646
15059301;22973;364
15059301;26138;241
15059301;31745;438
15283043;8055;1156
15283043;26138;1122
15283043;33114;1303
15451058;11665;592
15451058;19733;442
15451058;21689;762
15505346;8076;367
15505346;21387;287
15505346;26138;427
15507958;3389;466
15507958;17213;661
15507958;26138;609
15701217;4949;110
15701217;11743;661
15701217;18326;100
15704001;8076;406
15704001;12680;499
15704001;26138;963
15704307;7778;3972
15704307;11305;2554
15704307;13561;5472
15704486;11305;1123
15704486;26837;424
15704486;33114;566
15717876;8055;387
15717876;21387;1118
15717876;26138;964
15723286;11305;704
15723286;28610;1576
15723286;33114;884
15724396;11305;2477
15724396;21024;1196
15724396;33114;1087
15724654;8055;258
15724654;26088;190
15724654;26138;804
15728921;8055;36
15728921;11743;130
15728921;17213;141
15729539;11305;560
15729539;11743;739
15729539;14821;3048
15730101;7457;301
15730101;11743;279
15730101;14821;843
15732712;6750;194
15732712;26138;89
15733523;11743;82
15733523;15463;47
15733523;30358;55
15733851;6750;287
15733851;8055;124
15733851;26138;256
15737147;21689;113
15737147;21773;167
15737147;28384;154
15739018;18668;206
15739018;21387;541
15739018;26138;534
15745753;26138;5064
15745753;32989;5309
15745753;33114;9280
15745950;8055;592
15745950;21387;1506
15745950;26138;1948
15751404;21689;2278
15751404;21773;859
15751404;24526;635
15753740;4949;543
15753740;11743;1141
15753740;14487;982
15755201;11743;143
15755201;20939;347
15755201;30358;131
15757434;21387;623
15757434;26138;862
15757434;33114;618
15762657;10825;161
15762657;27199;140
15762657;28422;164
15766776;11152;151
15766776;11305;496
15766776;19974;229
15768191;5207;217
15768191;22973;218
15768191;33114;230
15769463;8076;164
15769463;12680;268
15769463;26138;370
15776309;4949;619
15776309;11743;922
15776309;20939;994
15777621;8055;781
15777621;32989;578
15777621;33114;960
15778138;1434;246
15778138;21387;605
15778138;26138;556
15781725;4949;300
15781725;11743;605
15781725;14487;1093
15783514;4949;1218
15783514;11305;2413
15783514;11743;4963
15784909;8055;435
15784909;21387;815
15784909;26138;904
15786110;12175;450
15786110;13547;630
15786110;13561;1039
15786792;11743;284
15786792;12452;140
15786792;14487;784
15790837;15048;435
15790837;19733;207
15790837;21689;397
15790842;11743;776
15790842;14487;756
15790842;17213;402
15790873;8055;899
15790873;26138;943
15790873;33114;1185
15791154;9022;349
15791154;11743;262
15791154;30358;342
15791403;11743;86
15791403;16095;261
15791403;20939;105
15793074;11743;309
15793074;14487;224
15793074;16306;111
15793165;11743;129
15793165;18270;105
15793165;20939;91
15793184;4949;310
15793184;11743;315
15793184;14487;413
15793186;3371;67
15793186;4949;92
15793186;11743;312
15793231;8055;360
15793231;32989;406
15793231;33114;708
15796700;1746;864
15796700;4949;1122
15796700;11743;3060
15797397;12175;591
15797397;21689;1202
15797397;21773;475
15799151;21689;496
15799151;21773;182
15799151;32865;170
15799166;4055;284
15799166;10825;449
15799166;26138;725
15801668;14552;824
15801668;21689;960
15801668;21773;489
15802944;19733;202
15802944;21689;273
15802944;21773;145
15803141;4949;87
15803141;11743;541
15803141;14487;85
15808287;4949;177
15808287;14467;116
15808287;14487;309
15808816;14552;297
15808816;21689;231
15808816;21773;85
15811496;12175;74
15811496;14552;100
15811496;21689;63
15811520;14552;190
15811520;21689;520
15811520;21773;222
15811545;4949;584
15811545;11743;1864
15811545;16203;517
15811568;11743;309
15811568;20939;581
15811568;30358;335
15814872;14552;352
15814872;20047;370
15814872;21689;648
15815333;4949;685
15815333;8055;228
15815333;11743;1604
15815364;3216;72
15815364;8055;61
15815364;11743;140
15818107;4949;2891
15818107;11743;2085
15818107;14487;3481
15818333;8055;89
15818333;11743;392
15818333;33114;133
15818362;11743;310
15818362;20939;328
15818362;30358;519
15819028;11305;4390
15819028;11743;1518
15819028;14487;1664
15820748;10064;497
15820748;26138;626
15820748;33114;944
15823426;8759;132
15823426;21689;238
15823426;28422;154
15823461;4949;255
15823461;8067;91
15823461;11743;746
15823480;7404;2073
15823480;7457;13442
15823480;11743;5054
15824358;5951;153
15824358;19039;68
15824358;21689;117
15827066;19733;364
15827066;21689;716
15827066;21773;262
15828714;1434;225
15828714;26138;356
15828714;27199;148
15832316;21387;234
15832316;26138;359
15832316;27199;201
15832932;8055;541
15832932;26138;402
15832932;33114;574
15833693;19733;161
15833693;21689;235
15833693;21773;103
15835685;7668;145
15835685;27199;193
15835685;33114;226
15839984;11305;3317
15839984;26138;1400
15839984;33114;1957
15842441;8076;257
15842441;26138;1027
15842441;27199;344
15843166;3389;124
15843166;21773;247
15843166;27111;134
15851746;4605;92
15851746;21689;57
15851746;26816;88
15852479;1746;300
15852479;11743;160
15852479;33251;100
15852756;10825;328
15852756;26138;736
15852756;27199;269
15902792;4605;163
15902792;15048;183
15902792;19733;148
15937108;19974;443
15937108;25438;473
15937108;33114;620
15984268;8055;137
15984268;11743;370
15984268;33114;228
15985348;11305;1105
15985348;22973;855
15985348;31745;1016
15985373;10731;86
15985373;11305;259
15985373;11743;127
15990489;4949;109
15990489;11743;513
15990489;15798;129
15994634;4949;267
15994634;11743;595
15994634;14487;1226
16001893;8055;279
16001893;8076;287
16001893;21387;461
16002136;7778;1983
16002136;13547;470
16002136;13561;1262
16031620;2828;109
16031620;22034;186
16033842;8517;206
16033842;11743;356
16033842;20939;335
16033906;4055;246
16033906;19519;283
16033906;26138;610
16033909;2136;75
16033909;10817;91
16033909;26138;132
16034964;7668;330
16034964;8055;829
16034964;8076;397
16041169;9477;35
16041169;18869;53
16041169;26138;36
16043804;10731;111
16043804;11305;1514
16043804;11743;108
16044981;6750;148
16044981;11743;251
16044981;17459;149
16045078;6750;207
16045078;11743;113
16045078;26138;92
16045140;4949;79
16045140;8055;71
16045140;11743;402
16052012;11305;487
16052012;19974;434
16052012;21457;320
16054217;11305;2136
16054217;11743;776
16054217;22973;665
16054811;11743;174
16054811;22743;70
16054811;23471;71
16055475;21387;484
16055475;26138;389
16055475;27199;192
16056862;8055;248
16056862;8076;264
16056862;26138;448
16058610;4949;276
16058610;11743;316
16058610;14487;134
16061734;4949;66
16061734;8055;52
16061734;11743;325
16062211;8055;264
16062211;8076;309
16062211;26138;752
16066586;5207;143
16066586;20939;89
16066586;33114;121
16068905;8055;4093
16068905;32989;4114
16068905;33114;7086
16070018;8922;272
16070018;26138;240
16070018;27199;171
16070521;8076;349
16070521;17213;340
16070521;26138;882
16070903;8055;724
16070903;26138;1833
16070903;27199;514
16071701;11743;453
16071701;15048;315
16071701;20939;352
16071736;4949;82
16071736;11743;314
16071736;14487;91
16071745;6750;407
16071745;8055;197
16071745;11743;708
16071764;5951;1249
16071764;21689;2395
16071764;21773;1055
16076787;33385;121
16076787;33477;70
16076787;33777;93
16081754;21387;370
16081754;26138;402
16081754;33114;201
16081961;2828;110
16081961;22034;184
16081961;33777;312
16084702;4055;12
16084702;10825;9
16084702;26138;15
16085481;6750;303
16085481;8055;266
16085481;11743;954
16085517;4949;135
16085517;11743;543
16085517;14487;420
16096824;11305;8190
16096824;26138;2612
16096824;33114;2887
16099180;4949;139
16099180;8055;98
16099180;11743;591
16099189;11743;331
16099189;14487;736
16099189;20939;239
16101018;6953;514
16101018;23596;457
16101018;23605;1561
16102004;8055;580
16102004;10825;614
16102004;26138;1795
16113737;19733;375
16113737;21689;1227
16113737;21773;496
16113791;8055;554
16113791;21387;1540
16113791;26138;1406
16115612;4949;1346
16115612;5207;489
16115612;14487;1016
16116760;17213;183
16116760;26138;140
16116760;33114;149
16119079;21387;353
16119079;26138;507
16119079;27199;217
16120760;5207;354
16120760;8055;358
16120760;11743;411
16122034;8055;433
16122034;21387;1212
16122034;26138;804
16122163;18668;112
16122163;21387;334
16122163;26138;267
16122643;10825;197
16122643;26138;386
16122643;27199;204
16127237;4949;86
16127237;6750;171
16127237;11743;93
16128105;4949;59
16128105;8055;37
16128105;11743;271
16130307;5207;109
16130307;6750;517
16130307;11743;246
16130549;11743;1246
16130549;14821;3570
16130549;28663;1641
16131025;6750;130
16131025;10425;95
16131025;11743;157
16131077;11743;676
16131077;20939;578
16131077;30358;468
16131193;14552;302
16131193;21689;693
16131193;21773;280
16131484;10064;1058
16131484;26771;1214
16131484;33114;1785
16134782;4055;685
16134782;10825;557
16134782;26138;869
16138688;4949;198
16138688;11743;393
16138688;14487;1158
16140036;10825;509
16140036;26138;800
16140036;27199;303
16141924;15048;1052
16141924;21689;900
16141924;21773;397
16142053;21689;1550
16142053;21773;768
16142053;25647;615
16143347;11743;1799
16143347;20939;2160
16143347;32989;3351
16148938;11743;92
16148938;26771;153
16148938;26837;200
16150831;10059;454
16150831;10064;734
16150831;33114;685
16151178;8055;301
16151178;26138;417
16151178;33114;465
16152943;21387;263
16152943;26138;291
16152943;27199;125
16158498;5951;477
16158498;21689;337
16158498;24526;200
16158508;4949;111
16158508;11743;381
16158508;14487;288
16158535;11743;266
16158535;14487;457
16158535;26138;161
16158542;4949;1516
16158542;14552;1318
16158542;21689;2361
16158563;4949;70
16158563;11743;75
16158563;20939;357
16158596;11743;647
16158596;26771;452
16158596;26837;637
16169737;11743;270
16169737;16184;295
16169737;20939;491
16170625;23171;39
16170625;23831;87
16170625;33860;126
16171272;4949;158
16171272;11743;529
16171272;14487;562
16171291;4949;297
16171291;11743;649
16171291;30358;353
16175040;11305;403
16175040;22973;302
16175040;33114;495
16176440;4949;643
16176440;8055;347
16176440;11743;1547
16182601;12175;124
16182601;19733;99
16182601;21689;171
16218778;19742;117
16218778;21689;53
16218778;21773;129
16248114;5207;54
16248114;8055;56
16248114;11743;337
16248196;21773;71
16248196;23471;53
16248196;27095;76
16248311;4949;204
16248311;11743;424
16248311;14487;655
16256798;5951;415
16256798;21689;261
16256798;27095;196
16277248;7778;320
16277248;13547;207
16277248;13561;341
16278318;11743;753
16278318;26771;1528
16278318;26837;1597
16282066;22973;672
16282066;26138;552
16282066;33114;611
16303287;5207;434
16303287;11305;644
16303287;33114;379
16718083;21387;376
16718083;26138;336
16718083;33114;154
17029526;8055;465
17029526;21387;1365
17029526;26138;1309
17032328;8055;195
17032328;21387;536
17032328;26138;443
17156015;10825;303
17156015;17213;275
17156015;26138;757
17158513;11305;1119
17158513;18801;600
17158513;26138;527
17159011;11743;185
17159011;20939;316
17159011;30358;249
17166702;8076;123
17166702;21387;323
17166702;26138;301
17171909;11743;64
17171909;26771;67
17171909;26837;84
17182421;11305;172
17182421;11743;307
17182421;22973;93
17199504;5207;732
17199504;11305;2262
17199504;33114;773
17200687;7668;215
17200687;17213;250
17200687;27199;317
17202452;7668;196
17202452;8076;214
17202452;26138;761
17204568;6750;95
17204568;17213;103
17204568;26138;218
17235026;11743;1544
17235026;14821;2341
17235026;26837;1429
17235347;10059;316
17235347;10064;380
17235347;33114;398
17255186;5951;247
17255186;11743;109
17255186;21689;96
17255265;10825;246
17255265;26138;476
17255265;27199;244
17255435;22973;496
17255435;31745;706
17255435;33114;415
17262100;4949;475
17262100;11743;1456
17262100;15453;440
17262155;6750;719
17262155;11743;498
17262155;26138;307
17262206;4605;171
17262206;14552;695
17262206;21689;384
17262236;14487;1345
17262236;32989;574
17262236;33114;739
17262366;14552;1229
17262366;21689;1214
17262366;21773;453
17267122;21387;218
17267122;26138;412
17267122;27199;200
17285330;8055;449
17285330;32989;276
17285330;33114;536
17286747;4949;340
17286747;11743;325
17286747;14487;424
17286958;14552;398
17286958;21689;329
17286958;21773;121
17287009;21689;476
17287009;21773;277
17287009;23535;308
17287028;19733;251
17287028;21689;118
17287028;21773;190
17288661;11743;829
17288661;16518;430
17288661;20939;392
17306293;11743;500
17306293;26771;817
17306293;26837;972
17312201;11305;159
17312201;21024;107
17312201;23266;140
17314430;8055;914
17314430;21387;2375
17314430;26138;1964
17317675;4055;290
17317675;8922;398
17317675;26138;295
17331349;5951;318
17331349;21689;316
17331349;21773;252
17332207;4949;117
17332207;11743;318
17332207;14487;73
17332969;10064;544
17332969;26771;520
17332969;33114;857
17333227;8517;194
17333227;11743;309
17333227;20939;388
17333230;11743;1371
17333230;14487;1253
17333230;20939;481
17333237;11743;99
17333237;14467;45
17333237;14487;175
17333302;12175;114
17333302;14134;367
17333302;21689;301
17333319;4949;549
17333319;11743;999
17333319;14487;2339
17333324;11743;465
17333324;26771;1173
17333324;26837;1350
17333431;9022;252
17333431;11743;173
17333431;20939;188
17334079;6362;252
17334079;11305;540
17334079;33114;419
17334495;4605;334
17334495;14552;880
17334495;21689;421
17337562;21387;982
17337562;26138;703
17337562;27199;351
17345258;4949;299
17345258;11743;521
17345258;14487;359
17347389;11305;3711
17347389;32989;1910
17347389;33114;3057
17349023;4949;213
17349023;11743;603
17349023;17213;83
17349163;6750;66
17349163;11743;191
17349163;26138;96
17349203;6953;621
17349203;11305;1233
17349203;11743;483
17349222;10891;319
17349222;19733;354
17349222;21689;471
17352874;14467;324
17352874;14527;430
17352874;26138;447
17378508;11305;3104
17378508;32989;1495
17378508;33114;2485
17378527;11305;2623
17378527;32989;1195
17378527;33114;1674
17380041;11743;902
17380041;14467;382
17380041;14487;1590
17383934;7009;177
17383934;11743;560
17383934;14487;647
17383994;10064;80
17383994;22743;78
17383994;33114;124
17401198;8517;44
17401198;17213;84
17401198;20939;83
17402288;11743;346
17402288;18045;80
17402288;25151;63
17407748;5207;390
17407748;8055;175
17407748;25151;162
17412188;11743;153
17412188;20939;130
17412188;30358;185
17448960;18851;74
17448960;27199;189
17448960;33114;103
17452179;11743;151
17452179;20939;92
17452179;30358;107
17455541;4605;114
17455541;21689;137
17455541;21773;62
17456328;4949;135
17456328;11743;290
17456328;14487;625
17465453;4949;412
17465453;11743;1328
17465453;14487;1122
17465515;11743;753
17465515;14487;150
17465515;15924;244
17524166;2828;38
17524166;22034;48
17524166;33777;71
17557913;11743;293
17557913;20939;273
17557913;30358;177
17563539;11743;191
17563539;26837;150
17563539;27669;502
17565845;5207;453
17565845;32989;320
17565845;33114;522
17568801;14552;1261
17568801;21689;1223
17568801;25647;1023
17570538;10731;70
17570538;11305;807
17570538;11743;67
17571564;13561;1524
17571564;15048;2340
17571564;21689;2119
17572903;4949;247
17572903;6750;249
17572903;14487;313
17573684;4949;86
17573684;11743;209
17573684;14487;231
17608111;10731;93
17608111;11305;1039
17608111;11743;75
17617277;8055;424
17617277;8076;407
17617277;26138;1167
17623975;8055;1251
17623975;26138;1321
17623975;33114;1696
17660462;4605;311
17660462;5951;599
17660462;21689;276
17661831;6184;185
17661831;11743;356
17661831;14487;453
17673271;4605;71
17673271;15048;47
17673271;21689;90
17674991;15048;271
17674991;19733;176
17674991;21689;407
17675462;11305;5946
17675462;32989;3141
17675462;33114;5144
17704902;3389;63
17704902;21689;112
17704902;21773;74
17704903;4605;73
17704903;14552;65
17704903;21689;138
17707603;14552;545
17707603;21689;304
17707603;21773;138
17726978;14821;76
17726978;17213;91
17726978;30358;115
17788401;8055;1110
17788401;8076;399
17788401;26138;596
17794657;17213;139
17794657;26138;59
17794657;33114;60
17797253;3389;42
17797253;14467;82
17797381;9124;122
17797381;11743;160
17797381;14821;155
17798287;17213;217
17798287;26138;556
17798287;27199;262
17802724;3389;372
17802724;4949;2206
17802724;20939;834
17828418;17213;237
17828418;26138;596
17828418;27199;245
17830123;11743;519
17830123;14487;222
17830123;17213;76
17831614;8055;260
17831614;8076;255
17831614;26138;816
17835351;4605;180
17835351;17213;112
17835351;21689;177
17835773;1434;203
17835773;21387;338
17835773;26138;326
17838528;5207;469
17838528;8055;972
17838528;33114;857
17851885;4605;1502
17851885;21689;3783
17851885;21773;1455
17855756;11743;475
17855756;26771;725
17855756;26837;876
17860199;10059;180
17860199;10064;203
17860199;33114;273
17876893;10825;403
17876893;26138;932
17876893;27199;357
17876897;10824;83
17876897;26138;259
17876897;29166;205
17880708;8076;139
17880708;26138;347
17880708;27199;206
17884042;6750;75
17884042;11743;574
17884042;26138;122
17888952;11743;470
17888952;20212;172
17888952;22743;135
17899392;16095;163
17899392;26138;184
17899392;33114;113
17899696;8055;228
17899696;26138;544
17899696;27199;250
17901125;10064;203
17901125;11305;724
17901125;33114;206
17903381;9435;125
17903381;9642;37
17903381;32234;69
17905709;11743;824
17905709;14487;788
17905709;32130;229
17910048;11305;2407
17910048;11743;260
17910048;28610;287
17910054;21689;556
17910054;21773;272
17910054;26816;452
17910544;4949;82
17910544;19733;257
17910544;21689;212
17910611;6750;1337
17910611;11743;374
17910611;26138;560
17920175;26771;237
17920175;26837;252
17920175;30358;245
17926775;11305;1772
17926775;26138;459
17926775;33114;823
17927395;5207;1234
17927395;11590;1262
17927395;22743;677
17930773;10825;167
17930773;26138;354
17930773;27199;175
17934416;11743;127
17934416;18270;82
17934416;20939;92
17934521;3371;55
17934521;4949;71
17934521;11743;275
17934530;11743;1076
17934530;26771;1397
17934530;26837;1805
17934655;10891;550
17934655;21689;682
17934655;21773;411
17973653;8076;215
17973653;21387;210
17973653;26138;435
17978144;11743;98
17978144;20939;105
17978144;30358;79
18003300;5207;123
18003300;23831;1757
18003300;26138;192
18006496;5207;1227
18006496;11305;5105
18006496;33114;2095
18007532;11743;248
18007532;14487;469
18007532;30358;107
18007533;11743;555
18007533;15048;460
18007533;27669;925
18007535;11743;500
18007535;14821;720
18007535;20939;499
18007564;4949;1397
18007564;25151;1339
18007564;26771;7905
18039963;4949;361
18039963;19733;469
18039963;21689;688
18045473;11743;87
18045473;14487;163
18045473;17213;101
18050143;5951;657
18050143;21689;201
18050143;28594;176
18071296;8055;184
18071296;21387;277
18071296;26138;341
18077875;5951;359
18077875;21689;600
18077875;24401;145
18077903;5951;899
18077903;21689;730
18077903;21773;280
18079683;11152;99
18079683;11743;196
18079683;18326;122
18079719;18001;130
18079719;32989;120
18079719;33114;156
18079776;5051;285
18079776;11743;1788
18079776;14487;3269
18081809;8055;1402
18081809;11743;1976
18081809;26138;1415
18089900;11305;139
18089900;11743;281
18089900;15048;289
18104607;8076;232
18104607;26138;931
