books_id;book_id;avg_rating
3428935;3272165;4,27
3432478;3276012;3,59
3438000;3276072;4,29
3475161;3289281;4,45
3475268;3293821;4,35
3479967;3301759;4,11
3491072;3313418;4,08
3503947;3320520;3,90
3522419;3331756;3,98
3545387;3334563;4,14
3558003;3338544;4,18
3575676;3344411;4,20
3591262;3367956;4,28
3609760;3389671;4,23
3613997;3392089;3,64
3657138;3398625;3,95
3665811;3407877;4,11
3692151;3419808;3,52
3697927;3428935;3,92
3698601;3432478;3,97
3700085;3438000;3,95
3710603;3475161;4,36
3720975;3475268;3,96
3722183;3479967;3,92
3754016;3491072;4,27
3754026;3503947;4,29
3798703;3522419;3,53
3828382;3545387;3,84
3863861;3558003;3,94
3870943;3575676;3,79
3934321;3591262;3,57
3950967;3609760;4,06
3975186;3613997;3,89
4005310;3657138;4,15
4016515;3665811;4,08
4059448;3692151;4,22
4070493;3697927;3,71
4071018;3698601;3,82
4102763;3700085;3,88
4110198;3710603;4,02
4212386;3720975;3,60
4224060;3722183;3,89
4268157;3754016;4,07
4279056;3754026;3,68
4313522;3798703;3,78
4332082;3828382;3,32
4374400;3863861;3,96
4447622;3870943;4,01
4452257;3934321;4,16
4485966;3950967;3,96
4488657;3975186;4,43
4497978;4005310;4,25
4499214;4016515;3,70
4499669;4059448;4,37
4502507;4070493;4,50
4502877;4071018;4,03
4570679;4102763;3,93
4570768;4110198;3,94
4601396;4212386;2,96
4618728;4224060;4,02
4673605;4268157;4,09
4699575;4279056;4,17
4765642;4313522;3,62
4769651;4332082;4,32
4789801;4374400;4,03
4808763;4447622;4,58
4835838;4452257;4,18
4836308;4485966;3,70
4837112;4488657;4,28
4902793;4497978;4,43
4912857;4499214;3,86
4922079;4499669;3,92
4924862;4502507;4,04
4929705;4502877;3,25
4932435;4570679;3,93
4936457;4570768;3,99
4946005;4601396;3,71
4954833;4618728;3,63
4957350;4673605;3,37
4961048;4699575;3,71
5024334;4765642;3,90
5031805;4769651;4,76
5047880;4789801;4,02
5048174;4808763;3,93
5061675;4835838;4,53
5082599;4836308;3,99
5093760;4837112;3,88
5098079;4902793;4,38
5103512;4912857;4,11
5126859;4922079;3,97
5135798;4924862;3,87
5152478;4929705;3,98
5199185;4932435;3,92
5201089;4936457;4,29
5206937;4946005;4,05
5212771;4954833;4,21
5217282;4957350;4,35
5231173;4961048;3,89
5287473;5024334;3,96
5291189;5031805;4,18
5292173;5047880;4,05
5292853;5048174;4,27
5295735;5061675;4,34
5310515;5082599;4,08
5355136;5093760;3,85
5356711;5098079;3,37
5391115;5103512;4,16
5396496;5126859;3,16
5489684;5135798;4,12
5509321;5152478;3,98
5509920;5199185;4,33
5510384;5201089;4,29
5551522;5206937;3,63
5556466;5212771;4,09
5556595;5217282;3,80
5557442;5231173;3,00
5558786;5287473;3,98
5587960;5291189;4,18
5599692;5292173;3,97
5607622;5292853;3,90
5632446;5295735;4,26
5664022;5310515;3,95
5771014;5355136;4,07
5821978;5356711;3,96
5861926;5391115;3,87
5883777;5396496;4,66
5886881;5489684;3,92
5899779;5509321;3,28
5933841;5509920;3,71
5941033;5510384;3,93
5941079;5551522;3,88
5941233;5556466;3,82
5971165;5556595;3,90
5972040;5557442;3,92
5983057;5558786;3,53
5983694;5587960;4,24
6006518;5599692;3,78
6013511;5607622;4,08
6021523;5632446;3,91
6023056;5664022;3,82
6043849;5771014;4,20
6045456;5821978;3,78
6048530;5861926;3,98
6050298;5883777;4,43
6050678;5886881;3,91
6054190;5899779;3,41
6054449;5933841;4,16
6055063;5941033;3,85
6063187;5941079;3,82
6065182;5941233;3,51
6065215;5971165;3,77
6066819;5972040;3,48
6076387;5983057;3,14
6076768;5983694;4,11
6080337;6006518;4,05
6080420;6013511;3,36
6114607;6021523;4,17
6117055;6023056;4,16
6122735;6043849;4,42
6134826;6045456;3,61
6135237;6048530;3,78
6164358;6050298;4,28
6167746;6050678;4,37
6178648;6054190;4,42
6202318;6054449;3,82
6202342;6055063;3,23
6202690;6063187;4,20
6218281;6065182;3,81
6219656;6065215;4,09
6224826;6066819;3,48
6224895;6076387;4,18
6224935;6076768;3,88
6236809;6080337;4,08
6250169;6080420;0,00
6251012;6114607;3,65
6251222;6117055;3,54
6255144;6122735;4,00
6260997;6134826;4,31
6261270;6135237;4,17
6261477;6164358;4,18
6261522;6167746;3,96
6261961;6178648;3,55
6267237;6202318;3,95
6280379;6202342;3,66
6282334;6202690;4,01
6282753;6218281;3,69
6287290;6219656;4,01
6289283;6224826;4,27
6289920;6224895;3,89
6303704;6224935;3,47
6304335;6236809;3,76
6314763;6250169;3,70
6316171;6251012;4,03
6320534;6251222;3,89
6323821;6255144;3,74
6324090;6260997;3,99
6326920;6261270;3,50
6332526;6261477;3,55
6335026;6261522;3,93
6338619;6261961;3,73
6339304;6267237;4,35
6339989;6280379;4,61
6340016;6282334;3,88
6342491;6282753;4,20
6344097;6287290;4,43
6345193;6289283;3,71
6345760;6289920;3,82
6346975;6303704;3,85
6348045;6304335;4,38
6357022;6314763;3,99
6359434;6316171;3,53
6361871;6320534;4,18
6365221;6323821;3,17
6366437;6324090;4,05
6373717;6326920;3,99
6375845;6332526;4,29
6380822;6335026;3,81
6381205;6338619;3,91
6386555;6339304;3,75
6388558;6339989;4,09
6389257;6340016;3,43
6390031;6342491;4,37
6393047;6344097;3,97
6393631;6345193;4,19
6395833;6345760;3,93
6398634;6346975;3,57
6398972;6348045;3,56
6402364;6357022;3,95
6403690;6359434;4,32
6404621;6361871;3,96
6405929;6365221;3,98
6406018;6366437;4,30
6407514;6373717;4,01
6408862;6375845;3,93
6411016;6380822;4,25
6413193;6381205;0,00
6419887;6386555;4,07
6421588;6388558;3,80
6422680;6389257;3,67
6424184;6390031;4,06
6428887;6393047;3,41
6431790;6393631;4,07
6437061;6395833;3,80
6441509;6398634;3,79
6442769;6398972;3,88
6443349;6402364;4,57
6443834;6403690;3,96
6449290;6404621;3,60
6449422;6405929;4,04
6452731;6406018;4,25
6452760;6407514;3,86
6452796;6408862;3,95
6457081;6411016;3,81
6463967;6413193;4,26
6464094;6419887;4,29
6464937;6421588;3,82
6465707;6422680;4,43
6466909;6424184;4,34
6468666;6428887;4,21
6469165;6431790;4,05
6471550;6437061;3,76
6472246;6441509;3,81
6474550;6442769;3,85
6480781;6443349;4,18
6482837;6443834;3,92
6486483;6449290;3,81
6493208;6449422;4,04
6493321;6452731;4,01
6496815;6452760;4,04
6506085;6452796;4,19
6512154;6457081;4,08
6514074;6463967;3,75
6515834;6464094;4,17
6516450;6464937;3,82
6534132;6465707;4,23
6534932;6466909;3,80
6539596;6468666;3,65
6547187;6469165;4,15
6547188;6471550;4,39
6555517;6472246;3,91
6562380;6474550;4,16
6566722;6480781;3,54
6567017;6482837;3,84
6570502;6485421;4,02
6574102;6486483;3,91
6578293;6493208;4,14
6578507;6493321;3,30
6581511;6496815;3,66
6584188;6506085;4,14
6585201;6512154;4,54
6587387;6514074;4,38
6587879;6515834;3,92
6589074;6516450;3,90
6596542;6534132;3,47
6596547;6534932;4,18
6597651;6539596;3,74
6600137;6547187;3,94
6600807;6547188;4,15
6604712;6555517;4,18
6604794;6562380;4,04
6604887;6566722;4,03
6606456;6567017;3,79
6609549;6570502;3,89
6609758;6574102;3,46
6609765;6578293;4,37
6613956;6578507;3,58
6614886;6581511;3,55
6617185;6584188;3,91
6617928;6585201;3,92
6631792;6587387;3,66
6642402;6587879;3,94
6642715;6589074;4,17
6643090;6596542;3,87
6647312;6596547;3,76
6654313;6597651;3,91
6662883;6600137;4,08
6665671;6600807;3,91
6667514;6604712;4,02
6668467;6604794;4,13
6674372;6604887;3,68
6678884;6606456;3,99
6681454;6609549;3,98
6687247;6609758;4,09
6688121;6609765;4,04
6690979;6613956;4,37
6691426;6614886;3,41
6692041;6617185;4,35
6694937;6617928;4,10
6697305;6631792;3,98
6723348;6642402;3,80
6732019;6642715;3,93
6736971;6643090;4,24
6746018;6647312;3,87
6758423;6654313;3,62
6765740;6662883;3,94
6777616;6665671;3,99
6781956;6667514;4,13
6791212;6668467;3,65
6792458;6674372;4,49
6801582;6678884;3,99
6818019;6681454;3,79
6828896;6687247;4,01
6834410;6688121;3,54
6837103;6690979;4,18
6855294;6691426;2,84
6871617;6692041;4,28
6871646;6694937;4,41
6871737;6697305;3,93
6891433;6723348;4,08
6905012;6732019;3,97
6905534;6736971;3,94
6909544;6746018;3,89
6911529;6758423;4,16
6918909;6765740;4,12
6919272;6777616;4,19
6926176;6780439;4,28
6928893;6781956;4,07
6931246;6791212;3,60
6931356;6792458;3,86
6933876;6801582;4,00
6936382;6818019;4,08
6939939;6828896;3,87
6944032;6834410;4,23
6944566;6837103;3,50
6948436;6855294;3,70
6952423;6871617;4,05
6954438;6871646;3,90
6966823;6871737;3,85
6969361;6891433;3,42
6987558;6905012;3,79
6988014;6905534;3,54
7005479;6909544;4,01
7005865;6911529;3,97
7006562;6918909;4,22
7010683;6919272;3,77
7011225;6926176;3,89
7011879;6928893;3,21
7015403;6931246;4,17
7015635;6931356;3,99
7023554;6933876;3,93
7025086;6936382;4,60
7039218;6939939;4,24
7046495;6944032;4,41
7048800;6944566;3,19
7054123;6948436;4,00
7058405;6952423;3,69
7059135;6954438;3,82
7060582;6966823;4,23
7076706;6969361;4,11
7091370;6987558;3,57
7091713;6988014;4,22
7093952;7005479;3,97
7094569;7005865;3,86
7095831;7006562;3,74
7098304;7010683;4,47
7099273;7011225;3,77
7099389;7011879;4,04
7108001;7015403;3,70
7108725;7015635;4,07
7114761;7023554;3,73
7119070;7025086;3,67
7122034;7039218;4,09
7129588;7046495;3,79
7134202;7048800;3,88
7137775;7054123;4,22
7141642;7058405;4,03
7144426;7059135;4,07
7145565;7060582;4,04
7146335;7076706;3,72
7147831;7090290;4,08
7148931;7091370;3,76
7150174;7091713;3,90
7155145;7093952;3,87
7156505;7094569;4,08
7159515;7095831;3,96
7164343;7098304;4,22
7165300;7099273;4,24
7170627;7099389;4,29
7171856;7100490;3,86
7176578;7108001;3,13
7182899;7108725;3,99
7199667;7114761;4,03
7201913;7119070;4,02
7202831;7122034;4,14
7227174;7129588;3,66
7237456;7134202;3,93
7243142;7137775;4,42
7247854;7141642;3,90
7257982;7144426;3,90
7261549;7145565;4,45
7262166;7146335;3,95
7264206;7147831;4,01
7268995;7148931;4,25
7274337;7150174;4,19
7277715;7155145;3,98
7304203;7156505;4,46
7307795;7159515;3,89
7324659;7164343;3,73
7331435;7165300;3,64
7332753;7170627;4,03
7334201;7171856;3,44
7347109;7176578;3,54
7351574;7182899;4,44
7352053;7199667;3,81
7362158;7201913;3,96
7402393;7202831;0,00
7468160;7227174;3,83
7476122;7237456;4,09
7488244;7243142;4,06
7491418;7247854;4,20
7497897;7257982;4,18
7501962;7261549;4,23
7505716;7262166;4,22
7507825;7263429;3,96
7507908;7264206;3,56
7519640;7268995;4,22
7519866;7274337;3,14
7521400;7277715;4,05
7528717;7304203;4,16
7540092;7307795;4,25
7544603;7324659;4,20
7557548;7331435;4,39
7558747;7332753;4,02
7569223;7334201;3,51
7576115;7347109;0,00
7592279;7351574;4,42
7600922;7352053;4,27
7600924;7362158;4,06
7619057;7402393;3,93
7619292;7468160;3,74
7632329;7476122;3,95
7636774;7488244;3,47
7640261;7491418;4,02
7640705;7497897;4,19
7646805;7501962;3,78
7648269;7505716;4,13
7657484;7507825;3,90
7664334;7507908;4,05
7683254;7519640;4,24
7696135;7519866;3,94
7704143;7521400;4,09
7715664;7528717;4,35
7717482;7540092;3,86
7719245;7544603;3,91
7719355;7557548;4,01
7723542;7558747;4,35
7726143;7569223;4,10
7726892;7576115;3,88
7741325;7592279;3,82
7743117;7600922;3,77
7743175;7600924;4,50
7746259;7619057;4,52
7747064;7619292;4,13
7747263;7632329;3,93
7766027;7636774;4,02
7775841;7640261;3,85
7776678;7640705;3,75
7778981;7646805;3,67
7779059;7648269;4,23
7783191;7657484;3,88
7783920;7664334;4,34
7785194;7683254;3,90
7801229;7696135;4,34
7815744;7704143;4,00
7817785;7715664;3,98
7821447;7717482;3,98
7821828;7719245;3,85
7823678;7719355;4,16
7824322;7723542;4,36
7824768;7726143;3,04
7825557;7726892;4,04
7831742;7741325;4,04
7840156;7743117;3,95
7841446;7743175;3,83
7842288;7746259;3,84
7849341;7747064;4,35
7857195;7747263;3,34
7863274;7766027;3,90
7896527;7775841;4,24
7897478;7776678;3,52
7897620;7778981;3,55
7904429;7779059;4,41
7904453;7783191;4,04
7905092;7783920;3,73
7905977;7785194;4,13
7907782;7801229;3,45
7907803;7815744;3,58
7908638;7817785;3,44
7912007;7821447;4,03
7913305;7821828;4,00
7926569;7823678;3,98
7932146;7824322;3,76
7933292;7824768;4,01
7933437;7825557;3,81
7933617;7831742;4,04
7936809;7840156;0,00
7937462;7841446;3,51
7937744;7842288;4,22
7940589;7849341;4,20
7940591;7857195;3,40
7948230;7863274;3,82
7952502;7896527;4,48
7963189;7897478;3,92
7967299;7897620;4,38
7979073;7904429;3,78
7981206;7904453;3,77
7981456;7905092;4,23
7992363;7905977;4,07
7992995;7907782;4,12
7993566;7907803;4,10
8008928;7908638;3,84
8034188;7912007;4,03
8044557;7913305;4,24
8045080;7926569;4,10
8058301;7932146;4,25
8069535;7933292;4,03
8086216;7933437;4,32
8099187;7933617;3,77
8100267;7936809;3,98
8100288;7937462;3,89
8105569;7937744;4,04
8112318;7940589;4,31
8113940;7940591;3,51
8135807;7948230;4,09
8138071;7952502;4,45
8139321;7963189;4,22
8152697;7967299;3,52
8163722;7979073;3,91
8167094;7981206;4,05
8171378;7981456;4,31
8204005;7992363;4,04
8205669;7992995;3,77
8235178;7993566;3,78
8239301;8008928;4,32
8255917;8034188;4,09
8257435;8044557;3,47
8269450;8045080;4,47
8274537;8058301;4,28
8281069;8069535;4,10
8293938;8086216;4,02
8296140;8099187;3,71
8306745;8100267;4,07
8343444;8100288;3,97
8349348;8105569;3,97
8354134;8112318;4,30
8357992;8113940;4,20
8366402;8135807;3,37
8379374;8138071;4,05
8389671;8139321;3,69
8407173;8152697;4,06
8428064;8163722;4,13
8428069;8167094;3,96
8428984;8171378;3,70
8437667;8204005;4,07
8442457;8205669;4,03
8459594;8235178;3,71
8471815;8239301;3,97
8477057;8255917;4,31
8483233;8257435;3,81
8492319;8269450;4,28
8492768;8274537;3,95
8492825;8281069;4,06
8492856;8293938;3,97
8492907;8296140;3,98
8519822;8306745;4,24
8520362;8343444;4,00
8525590;8349348;3,81
8526694;8354134;3,50
8535273;8357992;4,03
8542839;8366402;3,85
8546358;8379374;3,84
8554005;8389671;3,76
8559047;8407173;4,43
8563789;8428064;3,81
8564644;8428069;4,25
8564935;8428984;3,89
8565083;8437667;3,65
8570787;8442457;3,75
8573020;8459594;3,36
8574333;8471815;3,76
8575295;8477057;4,04
8584913;8483233;3,69
8592946;8492319;4,03
8649656;8492768;3,87
8652190;8492825;4,02
8659601;8492856;4,17
8662836;8492907;4,12
8664368;8519822;2,76
8680278;8520362;4,17
8680418;8525590;4,10
8682579;8526694;3,78
8683812;8535273;3,79
8685612;8542839;4,24
8689913;8546358;3,94
8701129;8554005;0,00
8701960;8559047;3,98
8705784;8563789;4,13
8709523;8564644;4,36
8709524;8564935;4,37
8709526;8565083;4,41
8710484;8570787;3,93
8718952;8573020;4,57
8726744;8574333;4,31
8727466;8575295;4,04
8752885;8584913;3,78
8765012;8592946;3,87
8765461;8649656;4,30
8785374;8652190;0,00
8793878;8659601;4,18
8811134;8662836;4,25
8811139;8664368;4,40
8835379;8680278;4,12
8843801;8680418;4,21
8855321;8682579;4,20
8857310;8683812;3,60
8874743;8685612;3,67
8909152;8689913;3,95
8935689;8701129;3,85
8949352;8701960;4,17
9086994;8705784;3,37
9118135;8709523;3,85
9151181;8709524;3,79
9160695;8709526;3,61
9165406;8710484;4,19
9166559;8718952;3,85
9219901;8726744;3,83
9265453;8727466;3,86
9266776;8752885;3,73
9266810;8765012;3,74
9279177;8765461;3,89
9293020;8785374;3,52
9296438;8793878;3,63
9297774;8811134;3,69
9300768;8811139;4,26
9305362;8835379;3,98
9307674;8843801;4,15
9361589;8855321;4,03
9378297;8857310;3,96
9394010;8874743;4,32
9395215;8909152;3,92
9409458;8935689;3,91
9409469;8949352;4,39
9418327;9086994;3,94
9429531;9118135;3,82
9436746;9151181;4,05
9439303;9160695;3,84
9440324;9165406;3,58
9440448;9166559;4,23
9462812;9219901;4,00
9464733;9265453;3,60
9465845;9266776;4,12
9476510;9266810;3,69
9484114;9279177;4,15
9496240;9293020;3,71
9503336;9296438;3,87
9509287;9297774;4,13
9512985;9300768;4,04
9542439;9305362;3,96
9545064;9307674;3,92
9565548;9361589;3,92
9572203;9378297;4,04
9578590;9394010;4,05
9579634;9395215;3,87
9581507;9409458;3,58
9593913;9409469;3,74
9595620;9418327;4,22
9615347;9429531;3,88
9627755;9436746;4,10
9628743;9439303;3,83
9634967;9440324;3,67
9635657;9440448;4,31
9639197;9462812;3,65
9644151;9464733;3,96
9662386;9465845;4,34
9666241;9476510;3,43
9670094;9484114;3,92
9673436;9496240;4,23
9677870;9503336;4,44
9680114;9509287;3,74
9680718;9512985;4,16
9681098;9542439;0,00
9681214;9545064;3,83
9684523;9565548;3,81
9712341;9572203;3,95
9722217;9578590;3,97
9724798;9579634;3,80
9729504;9581507;3,82
9736930;9593913;3,87
9739365;9595620;4,00
9748274;9615347;3,98
9757266;9627755;3,85
9761771;9628743;4,34
9761778;9634967;4,41
9792287;9635657;4,01
9802372;9639197;3,90
9835731;9644151;3,63
9850443;9662386;3,83
9862761;9666241;4,05
9864913;9670094;4,20
9897164;9673436;4,40
9902804;9677870;3,74
9915707;9680114;4,08
9918083;9680718;4,25
9938498;9681098;3,81
9961796;9681214;4,00
9972053;9684523;3,65
9999107;9712341;3,41
10032672;9722217;4,07
10047589;9724798;3,12
10054335;9729504;3,99
10059498;9736930;4,05
10079321;9739365;3,90
10098912;9748274;3,68
10111087;9757266;3,80
10112885;9761771;3,78
10115852;9761778;3,54
10127019;9792287;4,04
10131648;9802372;3,90
10138607;9835731;4,04
10149142;9850443;3,60
10163292;9862761;3,94
10165727;9864913;4,30
10194514;9897164;4,08
10196362;9902804;3,93
10209997;9915707;3,16
10211494;9918083;3,77
10252302;9938498;3,75
10256723;9961796;3,95
10305231;9972053;4,11
10305247;9999107;4,04
10306358;10032672;3,61
10314376;10047589;3,39
10335308;10054335;3,84
10335318;10059498;4,19
10345927;10079321;4,04
10357575;10098912;3,89
10374638;10111087;3,57
10399742;10112885;3,75
10407279;10115852;3,65
10414941;10127019;3,91
10428708;10131648;4,11
10429025;10138607;3,90
10445208;10149142;4,17
10450750;10163292;4,41
10464963;10165727;3,59
10473214;10194514;4,25
10507293;10196362;4,15
10508526;10209997;3,91
10518110;10211494;0,00
10518423;10252302;3,88
10552338;10256723;3,96
10560331;10305231;4,35
10576365;10305247;4,26
10587120;10306358;4,02
10600242;10314376;3,73
10604115;10335308;3,69
10626594;10335318;4,08
10637766;10345927;4,16
10644930;10357575;4,29
10659536;10374638;4,39
10706934;10399742;3,55
10710392;10407279;3,72
10746542;10414941;3,70
10756240;10428708;3,36
10757806;10429025;3,89
10757833;10445208;3,95
10762469;10450750;3,38
10766509;10464963;3,91
10767466;10473214;4,27
10776592;10507293;3,60
10778410;10508526;3,87
10785687;10518110;4,56
10790277;10518423;4,35
10790376;10552338;3,73
10798416;10560331;3,80
10798418;10576365;3,49
10799881;10587120;3,89
10803121;10600242;4,20
10805160;10604115;3,92
10808006;10626594;3,95
10813480;10637766;4,19
10818853;10644930;3,67
10830444;10659536;3,82
10836728;10706934;4,12
10836810;10710392;3,77
10844125;10746542;3,32
10846336;10756240;3,81
10865206;10757806;4,11
10866624;10757833;3,85
10868182;10762469;3,94
10870589;10766509;3,36
10872085;10767466;4,04
10874177;10776592;3,79
10889279;10778410;4,29
10909804;10785687;3,79
10929432;10790277;4,02
10947600;10790376;3,97
10950924;10798416;4,02
10954979;10798418;3,83
10959277;10799881;3,58
10964693;10803121;3,42
10996342;10805160;3,99
11010251;10808006;4,20
11045709;10813480;3,67
11071466;10818853;4,16
11076123;10830444;3,63
11076177;10836728;3,59
11082037;10836810;0,00
11084145;10844125;4,09
11093329;10846336;3,95
11100431;10865206;4,46
11104030;10866624;3,44
11104933;10868182;3,95
11107244;10870589;4,19
11112619;10872085;3,79
11133791;10874177;4,20
11166890;10889279;3,29
11192642;10909804;4,26
11198312;10929432;4,07
11198480;10947600;4,23
11201007;10950924;3,86
11230081;10954979;3,72
11233988;10959277;4,39
11235783;10964693;4,07
11239856;10996342;3,77
11250053;11010251;3,95
11250317;11045709;4,27
11254250;11071466;4,21
11256293;11076123;3,54
11256979;11076177;4,04
11266880;11082037;3,88
11281852;11084145;4,40
11306337;11093329;4,19
11324722;11100431;4,16
11330361;11104030;3,89
11331421;11104933;3,98
11337189;11107244;3,92
11343348;11112619;3,83
11367726;11133791;3,97
11381643;11166890;4,08
11381910;11192642;3,96
11387392;11198312;4,04
11387515;11198480;4,43
11389341;11201007;4,43
11389875;11230081;4,04
11391817;11233988;3,81
11395597;11235783;3,94
11401915;11239856;4,22
11410104;11250053;0,00
11445880;11250317;3,50
11447921;11254250;3,67
11450360;11256293;4,26
11468377;11256979;4,08
11469379;11266880;4,13
11479285;11281852;3,88
11488123;11306337;3,78
11500217;11324722;4,19
11505008;11330361;3,71
11505797;11331421;4,15
11529868;11337189;4,06
11532160;11343348;4,15
11556960;11367726;3,74
11561469;11381643;4,23
11566956;11381910;3,66
11568316;11387392;3,76
11594257;11387515;4,01
11594337;11389341;4,24
11595276;11389875;3,99
11600163;11391817;3,77
11699349;11395597;4,22
11709037;11401915;3,85
11710373;11410104;4,50
11714997;11445880;4,12
11737271;11447921;3,87
11737313;11450360;4,01
11737387;11468377;3,89
11777020;11469379;3,78
11797365;11479285;3,99
11827808;11488123;3,98
11830394;11500217;3,43
11861062;11505008;3,91
11866694;11505797;3,65
11869272;11529868;3,97
11870085;11532160;4,26
11873368;11556960;4,48
11887020;11561469;3,97
11925514;11566956;4,08
11940384;11568316;3,48
11942408;11594257;3,66
11942639;11594337;3,83
11970747;11595276;4,23
11995136;11600163;3,31
12000020;11699349;4,34
12002819;11709037;3,59
12022496;11710373;3,94
12027429;11714997;4,13
12031532;11737271;4,08
12033455;11737313;3,93
12067972;11737387;3,94
12070846;11777020;3,62
12072362;11797365;4,31
12075886;11827808;3,85
12081467;11830394;3,93
12099007;11861062;4,06
12107925;11866694;4,13
12107927;11869272;4,20
12143200;11870085;4,07
12158480;11873368;3,99
12191246;11887020;3,95
12204857;11925514;3,96
12216302;11940384;4,51
12254379;11942408;4,07
12262741;11942639;3,96
12283261;11970747;3,58
12287209;11995136;4,12
12288282;12000020;4,28
12294652;12002819;4,02
12299419;12022496;4,25
12326627;12027429;3,85
12326644;12031532;3,95
12331767;12033455;3,68
12351649;12067972;4,16
12384157;12070846;3,44
12389310;12072362;4,11
12391521;12075886;3,91
12394068;12081467;3,96
12401556;12099007;3,64
12408149;12107925;3,84
12413836;12107927;4,24
12413949;12143200;3,73
12415695;12158480;3,71
12425532;12191246;4,04
12449167;12204857;3,80
12475019;12216302;3,61
12482658;12254379;3,58
12499290;12262741;4,45
12547098;12283261;3,94
12558285;12287209;3,96
12588363;12288282;3,77
12591698;12294652;4,28
12598982;12299419;3,79
12602078;12326627;3,87
12605157;12326644;3,85
12609433;12331767;4,03
12614410;12351649;4,05
12615008;12360050;3,07
12647642;12384157;4,26
12652457;12389310;4,46
12667194;12391521;4,28
12677913;12394068;4,41
12680907;12401556;4,01
12700306;12408149;4,25
12700353;12413836;3,58
12712435;12413949;3,02
12716010;12415695;4,03
12716613;12425532;4,19
12722468;12449167;3,85
12737118;12475019;3,51
12751687;12482658;4,22
12752313;12499290;3,71
12758317;12547098;3,65
12760903;12558285;4,15
12791521;12588363;4,06
12799058;12591698;3,85
12812550;12598982;4,21
12813630;12602078;3,86
12813860;12605157;3,83
12820360;12609433;4,34
12820793;12614410;3,66
12842134;12615008;3,90
12849385;12647642;4,10
12866426;12652457;4,33
12867423;12667194;3,57
12868761;12677913;3,90
12872236;12680907;3,49
12875258;12700306;4,04
12875355;12700353;3,21
12888599;12712435;3,20
12893742;12716010;4,28
12902549;12716613;4,00
12926432;12722468;3,61
12959045;12737118;3,88
12959086;12751687;4,19
12959233;12752313;4,29
12962439;12758317;4,48
12971616;12760903;4,20
12987640;12791521;3,75
12987977;12799058;3,86
12989112;12812550;3,84
13027304;12813630;4,40
13031445;12813860;3,89
13035050;12820360;3,94
13037558;12820793;4,04
13047090;12842134;4,33
13049981;12849385;4,15
13051316;12866426;3,72
13055592;12867423;3,84
13056159;12868761;3,84
13056511;12872236;3,91
13057939;12875258;4,04
13069213;12875355;3,80
13069935;12888599;3,88
13096848;12893742;4,43
13099738;12902549;3,86
13104080;12926432;4,28
13105527;12959045;4,17
13111733;12959086;4,21
13112023;12959233;3,98
13125947;12962439;3,56
13127599;12971616;3,98
13129925;12987640;3,59
13132816;12987977;3,91
13146214;12989112;4,14
13147230;13027304;3,74
13151283;13031445;3,14
13151637;13035050;3,67
13152194;13037558;4,29
13152287;13047090;3,95
13152668;13049981;4,16
13152998;13051316;3,71
13153693;13055592;4,12
13154150;13056159;4,42
13154952;13056511;3,80
13158800;13057939;4,00
13167062;13069213;3,92
13170021;13069935;4,12
13170596;13096848;4,12
13188676;13099738;4,44
13193855;13104080;4,09
13202092;13105527;3,95
13206828;13111733;4,46
13206900;13112023;4,49
13223520;13125947;3,95
13230263;13127599;4,14
13235689;13129925;3,95
13239822;13132816;3,84
13262061;13146214;3,81
13262783;13147230;3,99
13281368;13151283;3,98
13312527;13151637;4,22
13320466;13152194;3,46
13323842;13152287;4,09
13324841;13152668;3,98
13325079;13152998;3,81
13330603;13153693;3,86
13330771;13154150;3,85
13331184;13154952;3,54
13331199;13158800;4,14
13353667;13167062;3,43
13362536;13170021;4,34
13366259;13170596;3,74
13369678;13188676;4,13
13402447;13193855;3,89
13413589;13202092;4,35
13414599;13206828;3,48
13414676;13206900;3,81
13415554;13223520;4,23
13417946;13226173;4,17
13419891;13230263;4,40
13425393;13235689;3,79
13425570;13239822;4,06
13426114;13262061;3,91
13431827;13262783;4,08
13435889;13281368;3,91
13436373;13312527;4,14
13438524;13320466;3,75
13448656;13323842;4,43
13450339;13324841;4,14
13454149;13325079;4,33
13477676;13330603;3,93
13477819;13330771;3,83
13481275;13331184;3,85
13486122;13331199;3,81
13486632;13353667;3,81
13489517;13362536;3,10
13495034;13366259;0,00
13496738;13369678;4,24
13497505;13402447;4,25
13497818;13413589;3,28
13497991;13414599;4,15
13503109;13414676;3,75
13507011;13415554;3,86
13507212;13417946;4,26
13508607;13419891;4,13
13514612;13425393;4,05
13516846;13425570;3,90
13517535;13426114;4,12
13519844;13431827;4,32
13521399;13435889;3,89
13522285;13436373;3,78
13523061;13438524;4,11
13525938;13448656;3,42
13526165;13450339;3,90
13528417;13454149;3,42
13530981;13477676;3,75
13531024;13477819;4,23
13531832;13481275;3,67
13533740;13486122;3,99
13536649;13486632;4,28
13538552;13489517;4,10
13538641;13495034;4,05
13538873;13496738;3,75
13539044;13497505;4,00
13540215;13497818;3,75
13543138;13497991;3,96
13545075;13503109;4,25
13546173;13507011;4,37
13547180;13507212;4,00
13547188;13508607;3,67
13547234;13514612;3,61
13547241;13516846;3,67
13547381;13517535;3,94
13547504;13519844;4,26
13554713;13521399;4,11
13560262;13522285;4,07
13562049;13523061;3,40
13562054;13525938;3,88
13565676;13526165;4,42
13569581;13528417;4,47
13573236;13530981;3,79
13573622;13531024;4,34
13573795;13531832;4,20
13574417;13533740;3,95
13578175;13536649;4,33
13586707;13538552;3,88
